type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Succession,https://www.imdb.com/title/tt7660850/,https://m.media-amazon.com/images/M/MV5BZTY0YjU0NTUtMGRmNS00NDMyLWI2MzYtNjM2MmM1M2FkMjkyXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg,"The Roy family is known for controlling the biggest media and entertainment company in the world. However, their world changes when their father steps down from the company.",8.8,Comedy | Drama,2018-06-03,"business,wealth,media empire,patriarchy,betrayal",,Nicholas Braun | Brian Cox | Kieran Culkin,,Jesse Armstrong
TVSeries,Barry,https://www.imdb.com/title/tt5348176/,https://m.media-amazon.com/images/M/MV5BNDY5NzNlMWItMmFiYy00NjU1LWFhYTAtOWNhYjI2NDViNTZmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.,8.4,Action | Comedy | Crime,2018-03-25,"hitman,aspiring actor,character name as series title,dark comedy,forename as series title",,Bill Hader | Stephen Root | Sarah Goldberg,,Alec Berg | Bill Hader
TVSeries,Yellowstone,https://www.imdb.com/title/tt4236770/,https://m.media-amazon.com/images/M/MV5BOGFiZjU5NGEtNTAwNS00ZjI2LTg0YTktNjg0ODFlM2E0NGVhXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_.jpg,A ranching family in Montana faces off against others encroaching on their land.,8.7,Drama | Western,2018-06-20,"cowboy hat,equestrian,female rear nudity,female nudity,clothed male naked female scene",,Kevin Costner | Luke Grimes | Kelly Reilly,,John Linson | Taylor Sheridan
TVSeries,The Rookie,https://www.imdb.com/title/tt7587890/,https://m.media-amazon.com/images/M/MV5BOTY5OWFmMzAtZTIxYi00NGM4LTk3YWMtY2MyYzMwOWVhZWM0XkEyXkFqcGdeQXVyMzAzNTY3MDM@._V1_.jpg,"Starting over isn't easy, especially for John Nolan who, after a life-altering incident, is pursuing his dream of joining the LAPD. As their oldest rookie, he's met with skepticism from those who see him as just a walking midlife ...",8,Action | Crime | Drama,2018-10-16,"lapd,police officer,rookie cop,los angeles california,male protagonist",,Nathan Fillion | Alyssa Diaz | Richard T. Jones,,Alexi Hawley
TVSeries,You,https://www.imdb.com/title/tt7335184/,https://m.media-amazon.com/images/M/MV5BNGZjZDc3NjAtYjI1OC00NWUzLWIxOWItNzUyODc5NDIwMWRjXkEyXkFqcGdeQXVyNTQ4ODA2NzQ@._V1_.jpg,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",7.7,Crime | Drama | Romance,2018-12-26,"stalker,obsessive love,bookstore,fatal attraction,psychological thriller",,Penn Badgley | Victoria Pedretti | Tati Gabrielle,,Greg Berlanti | Sera Gamble
TVSeries,Titans,https://www.imdb.com/title/tt1043813/,https://m.media-amazon.com/images/M/MV5BNjY4MTE3MWYtYzU3YS00Y2UxLTk2NDMtMjJlODk2MzBmOTdiXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,A team of young superheroes combat evil and other perils.,7.5,Action | Adventure | Crime,2019-01-11,"based on comic,dc comics,teen titans,friendship,self discovery",,Brenton Thwaites | Anna Diop | Ryan Potter,,Greg Berlanti | Akiva Goldsman | Geoff Johns
TVSeries,9-1-1,https://www.imdb.com/title/tt7235466/,https://m.media-amazon.com/images/M/MV5BNTYxYjIwZmUtMjZlNC00ZmRhLTk1ZjYtNThkN2MxNGNjY2Q3XkEyXkFqcGdeQXVyMTEwMTQ4MzU5._V1_.jpg,,7.8,Action | Drama | Thriller,2018-01-03,"police officer,emergency,emergency responder,firefighter,first responder",,Angela Bassett | Peter Krause | Oliver Stark,,Brad Falchuk | Tim Minear | Ryan Murphy
TVSeries,FBI,https://www.imdb.com/title/tt7491982/,https://m.media-amazon.com/images/M/MV5BYTBkOGNkODEtYzYyYy00MmZlLThlMzgtZWRhYWExYzU4ZmNjXkEyXkFqcGdeQXVyMTE0NzY5OTk5._V1_.jpg,Procedural drama about the inner workings of the New York office of the Federal Bureau of Investigation.,7,Action | Crime | Drama,2019-12-06,"violence,police investigation,fbi agent,fbi federal bureau of investigation,male fbi agent",,Missy Peregrym | Zeeko Zaki | Jeremy Sisto,,Dick Wolf | Craig Turk
TVSeries,A Million Little Things,https://www.imdb.com/title/tt7608248/,https://m.media-amazon.com/images/M/MV5BMjAzOTY4MWMtMjI0My00ZWE2LTlkNDEtODM1ZTg4OGU1ZWRhXkEyXkFqcGdeQXVyMzAzNTY3MDM@._V1_.jpg,A group of friends becomes motivated to live fuller lives after the unexpected death of a close friend.,7.9,Comedy | Drama | Romance,2020-02-01,"lgbt,friendship,lgbt plus,suicide,adultery",,David Giuntoli | Romany Malco | Allison Miller,,D.J. Nash
TVSeries,Station 19,https://www.imdb.com/title/tt7053188/,https://m.media-amazon.com/images/M/MV5BOWY2NDE2NjktNTZkMi00MDNlLTliZTctYzY5OGJkMjYxOTI4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,"This spinoff of the critically acclaimed show Grey's Anatomy follows the lives of the men and women of firehouse station 19 in Seattle, Washington.",6.9,Action | Drama | Romance,2018-03-24,"seattle washington,fire station,firefighter,number in series title,digit in series title",,Jaina Lee Ortiz | Jason George | Grey Damon,,Stacy McKee
TVSeries,Magnum P.I.,https://www.imdb.com/title/tt7942796/,https://m.media-amazon.com/images/M/MV5BNmZmYTk3ZGItN2ZlNC00ODg1LTg4YjktMjMzM2NlZGJkODRiXkEyXkFqcGdeQXVyMTUwMzM5ODkz._V1_.jpg,An ex-Navy SEAL returns from Afghanistan and uses his military skills to become a private investigator in Hawaii.,6.1,Action | Adventure | Crime,2018-09-24,"hawaii,private investigator,remake,former navy sea air and land force,car",,Perdita Weeks | Jay Hernandez | Zachary Knighton,,Eric Guggenheim | Peter M. Lenkov
TVSeries,Waco,https://www.imdb.com/title/tt6040674/,https://m.media-amazon.com/images/M/MV5BMWIyOTU3Y2YtYjVhNy00OGZhLWFmYzQtZTM3NWMwYjlhZjA3XkEyXkFqcGdeQXVyMTUyMTgzNjY4._V1_.jpg,"The FBI and ATF seize religious leader David Koresh's Branch Davidian compound near Waco, Texas in the spring of 1993.",7.9,Crime | Drama | History,2018-01-24,"year 1993,true crime,cult,waco texas,atf",,Michael Shannon | Taylor Kitsch | Andrea Riseborough,,Drew Dowdle | John Erick Dowdle
