type,name,url,poster_url,description,rating,genre,datePublished,keywords,duration,actors,director,creator
TVSeries,Yellowjackets,https://www.imdb.com/title/tt11041332/,https://m.media-amazon.com/images/M/MV5BMTkzYTBkYmItN2Q0Zi00ODhiLWI3MzEtNDdiNDRkNWYzOTMyXkEyXkFqcGdeQXVyMTUyMTgzNjY4._V1_.jpg,A wildly talented high school girl soccer team becomes the (un)lucky survivors of a plane crash deep in the Canadian wilderness.,7.9,Drama | Horror | Mystery,2021-11-15,"lesbian character,female nudity,psychological drama,suspense mystery,lesbian",,Melanie Lynskey | Tawny Cypress | Christina Ricci,,Ashley Lyle | Bart Nickerson
TVSeries,The White Lotus,https://www.imdb.com/title/tt13406094/,https://m.media-amazon.com/images/M/MV5BYjdjNzBmYjEtM2Y5My00YjI0LWJjY2YtOGQ4MjNkNmE2MDVjXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,The exploits of various guests and employees of a tropical resort over the span of a week.,7.9,Comedy | Drama,2021-07-11,"satire,social commentary,dark comedy,social satire,resort",,Jennifer Coolidge | Jon Gries | F. Murray Abraham,,Mike White
TVSeries,Shadow and Bone,https://www.imdb.com/title/tt2403776/,https://m.media-amazon.com/images/M/MV5BOTY0ZjliOGUtMDFiZS00YzcwLWFiZWYtMzg4MWZkMWIwYzYwXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,,7.6,Action | Adventure | Drama,2021-04-23,"magic,power,young woman,soldier,crew",,Jessie Mei Li | Ben Barnes | Archie Renaux,,Eric Heisserer
Movie,Nobody,https://www.imdb.com/title/tt7888964/,https://m.media-amazon.com/images/M/MV5BMjM5YTRlZmUtZGVmYi00ZjE2LWIyNzAtOWVhMDk1MDdkYzhjXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_.jpg,"A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.",7.4,Action | Crime | Drama,2021-08-27,"fighting back,russian mafia,home invasion,nightclub,revenge",PT1H32M,Bob Odenkirk | Aleksey Serebryakov | Connie Nielsen,Ilya Naishuller,Derek Kolstad
TVSeries,Abbott Elementary,https://www.imdb.com/title/tt14218830/,https://m.media-amazon.com/images/M/MV5BMTY1MWUwYjItY2JmYi00ZDgyLTgzMjUtNzNkMzg0NjNjYTdkXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"Follows a group of teachers brought together in one of the worst public schools in the country, simply because they love teaching.",8.2,Comedy,2022-01-04,"mockumentary comedy,school,sitcom,mockumentary,student",,Quinta Brunson | Tyler James Williams | Janelle James,,Quinta Brunson
TVSeries,Sex/Life,https://www.imdb.com/title/tt10839422/,https://m.media-amazon.com/images/M/MV5BY2NlYjZiYjItNTljNy00MzU2LWJkYmMtMjNkMWVjYmYwMzExXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,A suburban mother of two takes a fantasy-charged trip down memory lane that sets her very married present on a collision course with her wild child past.,5.5,Comedy | Drama | Romance,2021-06-25,"male full frontal nudity,love triangle,husband wife relationship,dramedy,love",,Sarah Shahi | Mike Vogel | Adam Demos,,Stacy Rukeyser
TVSeries,Schmigadoon!,https://www.imdb.com/title/tt11808942/,https://m.media-amazon.com/images/M/MV5BN2Q4MzMwYjUtNGM3NC00NGU3LTgxY2YtMjJiNDFiOGU4MmNjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg,A couple on a backpacking trip discovers a magical town in which everyone acts like they're in a classic musical.,7.3,Comedy | Fantasy | Musical,2021-07-16,"couple,backpack,magic,town,1940s",,Keegan-Michael Key | Cecily Strong | Dove Cameron,,Ken Daurio | Cinco Paul
TVSeries,1883,https://www.imdb.com/title/tt13991232/,https://m.media-amazon.com/images/M/MV5BNDZkZDdkMjYtMGI3Yi00MmVkLTkzZjQtMGI0NGViNzIzNjhjXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg,,8.7,Drama | Western,2021-12-19,"prequel,cowboy,west,journey,paramount plus",,Sam Elliott | Tim McGraw | Faith Hill,,Taylor Sheridan
TVSeries,Ghosts,https://www.imdb.com/title/tt11379026/,https://m.media-amazon.com/images/M/MV5BMzRlOTdiNGEtOTlmZi00YjNiLTljZjItZGNhNjY5ZDM4Yzg2XkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_.jpg,"A young couple's dreams come true when they inherit a beautiful country house, only to find it's both falling apart and inhabited by many of the deceased previous residents.",7.9,Comedy | Fantasy,2021-10-08,"ghost,sitcom comedy,supernatural fantasy,2020s,21st century",,Rose McIver | Utkarsh Ambudkar | Brandon Scott Jones,,Joe Port | Joe Wiseman
TVSeries,Superman & Lois,https://www.imdb.com/title/tt11192306/,https://m.media-amazon.com/images/M/MV5BMzdmYjAyODUtMTFkOS00MDg1LTljMDAtNzhiYTg5NjY1NjM5XkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_.jpg,"The world's most famous superhero and comic books' most famous journalist face the pressures and complexities that come with balancing work, justice, and parenthood in today's society.",7.8,Action | Adventure | Drama,2021-02-23,"dc comics,superhero costume,kryptonian,the cw,superhero action",,Tyler Hoechlin | Elizabeth Tulloch | Alex Garfin,,Greg Berlanti | Todd Helbing
TVSeries,Mayor of Kingstown,https://www.imdb.com/title/tt11712058/,https://m.media-amazon.com/images/M/MV5BZGI2MDUxMGEtMWU4OS00ZjY2LTk5ZWUtNGVmMjRkNGI3NzBjXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg,"The McLusky family are power brokers tackling themes of systemic racism, corruption and inequality in Kingstown, Michigan, where the business of incarceration is the only thriving industry.",8.2,Crime | Drama | Thriller,2021-11-14,"family relationships,town,business,racism,paramount plus",,Jeremy Renner | Dianne Wiest | Hugh Dillon,,Hugh Dillon | Taylor Sheridan
TVSeries,Star Wars: The Bad Batch,https://www.imdb.com/title/tt12708542/,https://m.media-amazon.com/images/M/MV5BNDA5YzQzYmItZTE4NC00NTNkLTljZGItNDQ0YjI3MzdhZjlhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg,,7.8,Animation | Action | Adventure,2021-05-04,"star wars,clone,clone trooper,clone trooper echo character,gonk droid",,Ming-Na Wen | Dee Bradley Baker | Michelle Ang,,Jennifer Corbett | Dave Filoni
TVSeries,Only Murders in the Building,https://www.imdb.com/title/tt12851524/,https://m.media-amazon.com/images/M/MV5BZTFmZWUwZmEtYzc4Ni00N2FmLTk1MmMtZmMyODYwZTNkY2EwXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_.jpg,Three strangers bonded by their love of true crime podcasts record their own to accompany their investigations of murders in their building on the Upper West Side of New York.,8.1,Comedy | Crime | Drama,2021-08-31,"building,murder,criminal,stranger,trio",,Steve Martin | Martin Short | Selena Gomez,,John Hoffman | Steve Martin
Movie,Dune: Part One,https://www.imdb.com/title/tt1160419/,https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,8,Action | Adventure | Drama,2021-10-22,"mother son relationship,mind control,empire,sandworm,combat",PT2H35M,Timothée Chalamet | Rebecca Ferguson | Zendaya,Denis Villeneuve,Jon Spaihts | Denis Villeneuve | Eric Roth
Movie,Spider-Man: No Way Home,https://www.imdb.com/title/tt10872600/,https://m.media-amazon.com/images/M/MV5BZWMyYzFjYTYtNTRjYi00OGExLWE2YzgtOGRmYjAxZTU3NzBiXkEyXkFqcGdeQXVyMzQ0MzA0NTM@._V1_.jpg,"With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear, forcing Peter to discover what it truly means to be Spider-Man.",8.2,Action | Adventure | Fantasy,2021-12-16,"spider man character,superhero,marvel cinematic universe,multiverse,green goblin character",PT2H28M,Tom Holland | Zendaya | Benedict Cumberbatch,Jon Watts,Chris McKenna | Erik Sommers | Stan Lee
Movie,The Suicide Squad,https://www.imdb.com/title/tt6334354/,https://m.media-amazon.com/images/M/MV5BMzEzNzEyM2EtODM3OC00NWM4LTk3OTEtZjg3YjEzYTM1Zjk2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg,,7.2,Action | Adventure | Comedy,2021-08-05,"superheroine,suicide squad,giant monster,superhero,based on comic",PT2H12M,Margot Robbie | Idris Elba | John Cena,James Gunn,James Gunn
TVSeries,CSI: Vegas,https://www.imdb.com/title/tt12887536/,https://m.media-amazon.com/images/M/MV5BNjJiZjcwZGUtMDQ2ZS00NzRlLTk3OWQtMWE3MDE1NGI3NDVlXkEyXkFqcGdeQXVyMTMxNjUyMDkx._V1_.jpg,"Facing an existential threat that could bring down the Crime Lab, a brilliant team of forensic investigators must welcome back old friends and deploy new techniques to preserve and serve justice in Sin City.",7.5,Crime | Drama | Mystery,2021-10-06,"police procedural crime,cop drama,whodunnit mystery,2020s,21st century",,Paula Newsome | Matt Lauria | Mandeep Dhillon,,Jason Tracey
Movie,No Time to Die,https://www.imdb.com/title/tt2382320/,https://m.media-amazon.com/images/M/MV5BNjE1OWQ5ZDUtZDI0MC00NzY4LWExYzQtMWZkMDFjODFhYTk2XkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_.jpg,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",7.3,Action | Adventure | Thriller,2021-09-30,"official james bond series,james bond character,espionage,spy,mi6",PT2H43M,Daniel Craig | Ana de Armas | Rami Malek,Cary Joji Fukunaga,Neal Purvis | Robert Wade | Cary Joji Fukunaga
Movie,Girl in the Basement,https://www.imdb.com/title/tt13269536/,https://m.media-amazon.com/images/M/MV5BMTdkYWE4ZGQtOGZkMy00ZTg1LWE5ODEtZWRlMjQ3NWQ2N2I2XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,"Sarah is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",6.3,Crime | Thriller,2021-02-27,"sneaking out,implied sex,daughter raped by father,inspired by a true story,father daughter relationship",PT1H28M,Judd Nelson | Stefanie Scott | Joely Fisher,Elisabeth Röhm,Barbara Marshall
Movie,F9,https://www.imdb.com/title/tt5433138/,https://m.media-amazon.com/images/M/MV5BMWE0ZTZjMzMtODEyNi00NTY0LWE5MGItYTRlZmI3ZWYwMjEyXkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_.jpg,,5.2,Action | Crime | Thriller,2021-09-03,"fast and furious franchise,car,gunfight,shootout,gun battle",PT2H23M,Vin Diesel | Michelle Rodriguez | Jordana Brewster,Justin Lin,Daniel Casey | Justin Lin | Alfredo Botello
